SampleNumber,Bacterivores,Fungivores,Herbivores,Omnivores,Predators,Unidentified,Total_Number,Latitude,Longitude
3981,425.9878788,234.7280148,399.9069882,86.93630179,156.4853432,,1304.044527,-19.77916667,47.10694444
3982,784.9482691,249.7562674,4245.856547,71.35893356,0,,5351.920017,-19.77916667,47.10694444
3983,452.5699482,120.6853195,1387.881174,241.370639,60.34265976,,2262.849741,-19.77916667,47.10694444
3984,335.4411765,109.7807487,268.3529412,103.6818182,97.5828877,,914.8395722,-19.77916667,47.10694444
3985,547.7699072,94.44308745,661.1016121,226.6634099,151.1089399,,1681.086957,-19.77916667,47.10694444
3986,196.6545776,120.1777974,202.1172048,54.62627156,27.31313578,,600.8889872,-19.77916667,47.10694444
3987,180.1319243,78.31822796,97.89778495,164.4682787,70.48640517,,591.3026211,-19.77916667,47.10694444
3988,224.3830399,54.01813925,344.8850429,33.24193184,41.5524148,,698.0805687,-19.77916667,47.10694444
3989,339.8776551,235.8334749,367.6227698,97.10790144,104.0441801,,1144.485981,-19.77916667,47.10694444
3990,85.13957307,85.13957307,76.01747596,15.20349519,3.040699038,,264.5408163,-19.77916667,47.10694444
3991,421.3463814,164.4278562,801.9253528,246.6417843,102.7674101,,1736.769231,-19.77916667,47.10694444
3992,389.7634681,135.9640005,516.6632019,271.928001,145.0282672,,1459.346939,-19.77916667,47.10694444
3993,110.6896552,96.85344828,36.89655172,138.362069,4.612068966,,387.4137931,-19.77916667,47.10694444
3994,259.2899061,37.57824726,131.1877934,75.15649452,37.57824726,,541.1267606,-19.77916667,47.10694444
3995,18.49196002,27.73794003,157.1816601,72.11864407,12.94437201,,288.4745763,-19.77916667,47.10694444
3996,240.7000106,103.6861584,114.7953897,77.7646188,7.406154172,,544.3523316,-19.77916667,47.10694444
3997,44.47074916,17.78829966,649.2729377,124.5180976,17.78829966,,853.8383838,-19.77916667,47.10694444
3998,100.6111697,23.47593959,164.3315771,117.3796979,30.1833509,,435.9817352,-19.77916667,47.10694444
3999,133.2641234,86.22972691,627.1252866,47.0343965,23.51719825,,917.1707317,-19.77916667,47.10694444
4000,642.9428944,375.0500217,3026.875163,53.57857454,26.78928727,,4125.550239,-19.77916667,47.10694444
4001,175.4508647,202.6759989,51.42525344,21.17510436,6.050029817,,456.7772512,-19.77916667,47.10694444
4002,686.468951,665.0167962,1780.528842,85.80861887,21.45215472,,3239.275362,-19.77916667,47.10694444
4003,690.8527763,611.8981733,1717.262615,296.0797613,59.21595225,,3375.309278,-19.77916667,47.10694444
4004,704.0159641,648.1416812,346.4205538,78.22399601,134.0982789,,1910.900474,-19.77916667,47.10694444
4005,209.8113208,183.5849057,498.3018868,118.0188679,39.33962264,,1049.056604,-19.77916667,47.10694444
4006,117.0740741,102.4398148,200.0015432,4.87808642,14.63425926,,439.0277778,-19.77916667,47.10694444
4007,62.53398058,65.82524272,204.0582524,0,6.582524272,,339,-19.77916667,47.10694444
4008,102.2237129,73.01693778,38.94236682,0,2.433897926,,216.6169154,-19.77916667,47.10694444
4009,336.5327203,195.1889778,444.2231908,13.46130881,74.03719847,,1063.443396,-19.77916667,47.10694444
4010,4012.882156,149.7344088,539.0438717,29.94688176,89.84064529,,4821.447964,-19.77916667,47.10694444
4011,185.1479519,33.66326399,349.2563639,16.83163199,12.623724,,597.5229358,-19.77916667,47.10694444
4012,134.2609195,335.6522986,529.4880585,37.29469985,52.21257979,,1089.005236,-19.77916667,47.10694444
4013,55.6056338,80.31924883,262.943662,12.35680751,27.8028169,,438.6666667,-19.77916667,47.10694444
4014,125.1134273,105.3586757,227.1796444,39.50950337,9.877375843,,507.0386266,-19.77916667,47.10694444
4015,479.4109303,572.9545265,491.1038798,35.07884856,70.15769712,,1648.705882,-19.77916667,47.10694444
4016,232.8323699,49.01734104,156.416185,18.38150289,21.44508671,,477.9190751,-19.77916667,47.10694444
4017,188.3188467,53.80538478,161.4161543,8.070807717,16.14161543,,427.752809,-19.77916667,47.10694444
4018,133.3016636,266.6033272,360.7236753,22.21694393,72.20506778,,855.3523413,-19.77916667,47.10694444
4019,465.5784109,353.4947194,362.1165418,43.10911212,68.97457939,,1293.273364,-19.77916667,47.10694444
4020,421.7320798,339.4428935,473.1628212,82.2891863,123.4337795,,1440.06076,-19.77916667,47.10694444
4021,241.3697898,87.77083265,90.90550524,15.67336297,31.34672595,,467.0662166,-19.77916667,47.10694444
4022,251.4308719,140.2210632,265.9364992,24.17604538,91.86897244,,773.6334521,-19.77916667,47.10694444
4023,594.5417529,465.9921847,289.2365284,32.13739205,48.20608807,,1430.113946,-19.77916667,47.10694444
4024,903.0530328,190.116428,1362.501067,63.37214265,221.8024993,,2740.84517,-19.77916667,47.10694444
4025,99.87581699,72.79084967,84.64052288,0,1.692810458,,259.2235401,-19.77916667,47.10694444
4026,248.775255,88.10790282,399.0769716,46.64536032,15.54845344,,798.1539432,-19.77916667,47.10694444
4027,527.07024,141.9035262,2311.000283,162.1754585,60.81579693,,3202.965305,-19.77916667,47.10694444
4028,323.3845786,129.3538315,399.8209336,11.75943922,17.63915883,,881.9579417,-19.77916667,47.10694444
4029,436.3890059,140.2678948,467.5596492,62.34128656,62.34128656,,1168.899123,-19.77916667,47.10694444
4030,112.1923071,32.66358307,68.16747771,0,1.420155786,,214.4435236,-19.77916667,47.10694444
4031,211.2146116,55.76065746,6.758867571,0,0,,273.7341366,-19.77916667,47.10694444
4032,30.48403644,45.4384694,11.62755748,0,0,,87.42591581,-19.77916667,47.10694444
4033,282.781856,147.2822167,418.2814953,0,53.02159799,,901.3671659,-19.77916667,47.10694444
4034,238.2629269,66.88082159,367.8445188,0,29.26035945,,702.2486267,-19.77916667,47.10694444
4035,244.7812415,184.589133,112.3586027,40.12807238,28.08965067,,609.9467002,-19.77916667,47.10694444
4036,96.09957185,22.49138916,161.5290676,12.26803045,16.35737393,,308.745433,-19.77916667,47.10694444
4037,206.0916327,133.3534094,181.8455582,68.69721089,24.24607443,,614.2338856,-19.77916667,47.10694444
4038,73.30315412,61.08596177,146.6063082,43.98189247,36.65157706,,361.6288937,-19.77916667,47.10694444
4039,240.7413695,61.27962134,297.6438751,48.14827391,21.88557905,,669.6987189,-19.77916667,47.10694444
4040,183.2439854,39.52321254,211.98814,100.604541,3.593019322,,538.9528983,-19.77916667,47.10694444
4041,185.1751277,30.40188664,63.56758116,82.9142363,77.38662054,,439.4454524,-19.77916667,47.10694444
4042,313.6743506,53.39137883,106.7827577,26.69568942,10.01088353,,510.5550601,-19.77916667,47.10694444
4043,2245.731707,353.6585366,212.195122,70.73170732,17.68292683,,2899.888661,-19.77916667,47.10694444
4044,217.0628988,135.2195107,81.84338808,42.70089813,60.49293901,,537.3196348,-19.77916667,47.10694444
4045,150.4726408,118.7941901,736.5239784,110.8745774,87.11573938,,1203.781126,-19.77916667,47.10694444
4046,236.8561262,4.38622456,214.9250034,153.5178596,52.63469472,,662.3199085,-19.77916667,47.10694444
4047,359.1537116,84.05725165,282.7380283,305.6627333,114.623525,,1146.23525,-19.77916667,47.10694444
4048,391.5505618,213.5730337,880.988764,8.898876404,88.98876404,,1584,13.75,-15.66666667
4049,336.6741573,505.011236,1759.88764,122.4269663,0,,2724,13.75,-15.66666667
4050,422.2289157,382.9518072,667.7108434,147.2891566,9.819277108,,1630,13.75,-15.66666667
4051,791.2210526,576.6526316,590.0631579,482.7789474,107.2842105,,2548,13.75,-15.66666667
4052,756.6829268,729.6585366,594.5365854,108.097561,27.02439024,,2216,13.75,-15.66666667
4053,526.5,415.6578947,230.9210526,193.9736842,36.94736842,,1404,13.75,-15.66666667
4054,421.0175439,701.6959064,550.5614035,161.9298246,10.79532164,,1846,13.75,-15.66666667
4055,1016.28,401.4933333,288.5733333,75.28,100.3733333,,1882,13.75,-15.66666667
4056,622.7468354,333.9367089,270.7594937,162.4556962,36.10126582,,1426,13.75,-15.66666667
4057,734,567.8113208,734,110.7924528,55.39622642,,2202,13.75,-15.66666667
4058,760.2675159,1191.770701,883.5541401,246.5732484,143.8343949,,3226,13.75,-15.66666667
4059,804.9570552,1170.846626,695.190184,256.1226994,54.88343558,,2982,13.75,-15.66666667
4060,1706.571429,989.3167702,890.3850932,272.0621118,123.6645963,,3982,13.75,-15.66666667
4061,697.9591837,502.5306122,725.877551,125.6326531,0,,2052,13.75,-15.66666667
4062,1099.826087,458.2608696,366.6086957,157.1180124,26.1863354,,2108,13.75,-15.66666667
4063,427.3251534,412.3312883,134.9447853,239.9018405,7.496932515,,1222,13.75,-15.66666667
4064,643.5483871,575.8064516,440.3225806,90.32258065,0,,1750,13.75,-15.66666667
4065,766.3797468,395.164557,574.7848101,59.87341772,95.79746835,,1892,13.75,-15.66666667
4066,110.6382979,63.61702128,49.78723404,33.19148936,2.765957447,,260,13.75,-15.66666667
4067,85.2327044,33.48427673,328.754717,33.48427673,3.044025157,,484,13.75,-15.66666667
4068,259.6024845,51.27950311,128.1987578,70.50931677,6.409937888,,516,13.75,-15.66666667
4069,246.4972376,63.49171271,224.0883978,141.9226519,0,,676,13.75,-15.66666667
4070,533.6047904,153.2694611,198.6826347,62.44311377,0,,948,13.75,-15.66666667
4071,427.8012422,140.4720497,268.173913,191.552795,0,,1028,13.75,-15.66666667
4072,474.283871,90.59354839,191.8451613,69.27741935,0,,826,13.75,-15.66666667
4073,223.4074074,50.07407407,184.8888889,61.62962963,0,,520,13.75,-15.66666667
4074,252.1666667,103.8333333,341.1666667,185.4166667,7.416666667,,890,13.75,-15.66666667
4075,126.8220859,110.1349693,76.7607362,223.607362,6.674846626,,544,13.75,-15.66666667
4076,85.13513514,12.16216216,40.54054054,12.16216216,0,,150,13.75,-15.66666667
4077,342.4235294,183.3176471,51.88235294,10.37647059,0,,588,13.75,-15.66666667
4078,486.9746835,206.7974684,266.835443,86.72151899,6.670886076,,1054,13.75,-15.66666667
4079,384.1463415,307.3170732,900,186.5853659,21.95121951,,1800,13.75,-15.66666667
4080,438.7977528,358.2022472,456.7078652,322.3820225,17.91011236,,1594,13.75,-15.66666667
4081,1004.789809,251.1796178,478.4713376,143.5,0,,1878,13.75,-15.66666667
4082,838.3431953,314.3786982,323.9053254,85.73964497,47.63313609,,1610,13.75,-15.66666667
4083,612.5,159.25,196,104.125,6.125,,1078,13.75,-15.66666667
4084,890.2994012,504.502994,370.9580838,667.7245509,44.51497006,,2478,13.75,-15.66666667
4085,1158.397436,613.2692308,327.0769231,0,27.25641026,,2126,13.75,-15.66666667
4086,1009.166667,288.3333333,562.25,201.8333333,14.41666667,,2076,13.75,-15.66666667
4087,673.7777778,386.4313725,237.8039216,168.4444444,49.54248366,,1516,13.75,-15.66666667
4088,664.8685714,322.56,92.16,65.82857143,6.582857143,,1152,13.75,-15.66666667
4089,283.2044199,105.558011,56.64088398,15.44751381,5.149171271,,466,13.75,-15.66666667
4090,202.9813911,182.6832519,274.0248779,324.7702257,10.14906955,20.29813911,1014.906955,10.09393056,-4.47215
4091,125.9689503,205.7492854,222.5451455,100.7751602,8.397930017,,663.4364714,10.093,-4.472330556
4092,164.1126017,127.0549175,264.6977447,111.1730528,0,15.88186468,682.9201814,10.09133056,-4.47035
4093,185.9069307,142.6727607,363.1670273,142.6727607,17.29366797,,851.7131474,10.08978056,-4.470080556
4094,206.7384818,437.3314039,222.641442,222.641442,23.85444021,,1113.20721,10.09381667,-4.470816667
4095,273.2066338,373.3823995,482.665053,145.7102047,36.42755117,127.4964291,1438.888271,10.0945,-4.470180556
4096,452.0125283,221.741995,434.9554518,179.0993037,59.69976789,34.11415308,1381.6232,10.07805,-4.4233
4097,158.1572617,287.0261416,374.8912869,99.58049809,11.71535272,11.71535272,943.0858937,10.07843056,-4.422630556
4098,272.6817613,148.1966094,290.4653544,142.268745,47.42291501,5.927864376,906.9632495,10.06793056,-4.443080556
4099,162.9373878,411.6312955,651.7495513,265.8452117,8.57565199,8.57565199,1509.31475,10.06841667,-4.442466667
4100,109.7428149,60.70879121,133.09235,44.36411665,21.01458157,4.669907016,373.5925613,10.01203056,-4.429966667
4101,207.0247827,144.4358949,361.0897373,105.9196563,24.07264916,,842.5427204,10.01163056,-4.429180556
4102,130,208,199.3333333,134.3333333,17.33333333,4.333333333,693.3333333,10.02928056,-4.381030556
4103,210.2791356,233.0120152,301.2106538,107.9811778,45.46575906,5.683219882,903.6319613,10.03236667,-4.385630556
4104,167.23177,276.7974124,103.7990296,149.9319317,11.53322552,11.53322552,720.8265948,10.02873056,-4.382866667
4105,146.8571429,297.3857143,154.2,121.1571429,29.37142857,3.671428571,752.6428571,10.0284,-4.376880556
4106,62.08773164,42.00052435,104.088256,54.78329263,3.652219508,1.826109754,268.4381339,10.0329,-4.388480556
4107,70.17147164,91.89121286,75.18371962,58.47622637,3.34149865,6.682997299,305.7471264,10.02156667,-4.431816667
4108,155.9467116,205.1930416,172.3621549,61.55791247,8.207721663,16.41544333,619.6829856,10.02501667,-4.43235
4109,61.12299839,110.491574,86.98272848,216.2813789,4.701769107,,479.5804489,10.02571667,-4.40945
4110,196.3677591,98.18387957,452.4996189,106.7216082,21.34432165,,875.1171875,10.02313056,-4.395830556
4111,259.5746686,107.215624,163.6448998,79.0009861,16.92878274,22.57171032,648.9366716,10.0229,-4.400216667
4112,75.72017089,49.38272014,167.9012485,138.2716164,13.16872537,6.584362686,451.028844,10.0235,-4.395966667
4113,174.2904258,419.5880622,296.939244,187.2008278,0,12.91040191,1090.928962,10.03333333,-4.333333333
4114,133.5945336,749.6137717,192.9698818,333.9863339,44.53151119,14.84383706,1469.539869,10.03333333,-4.333333333
4115,137.1211443,543.210687,400.8156526,216.2294968,10.54778033,,1307.924761,10.03333333,-4.333333333
4116,60.49512653,268.447124,185.266325,94.5236352,3.780945408,3.780945408,616.2941015,9.999466667,-4.398780556
4117,51.94102506,126.6062486,318.1387785,58.43365319,3.246314066,29.2168266,587.582846,10.00003056,-4.39425
4118,112.324183,468.0174292,505.4588235,156.0058097,6.240232389,24.96092956,1273.007407,10.2287,-4.443730556
4119,73.38610596,112.3724747,77.97273758,68.79947434,2.293315811,473.5840938,808.4082022,10.02295,-4.397730556
4120,256.8380226,357.8890478,117.8928628,58.94643141,0,342.5482966,1134.114661,10.0782,-4.422780556
4121,234.4794025,220.1235207,445.0323354,200.982345,28.71176358,,1129.329367,10.07845,-4.424616667
4122,26.20213737,71.46037464,52.40427474,30.96616234,8.337043708,247.1992956,436.5692884,10.07868056,-4.42325
4123,37.96254682,153.9592176,115.9966708,122.323762,2.109030379,368.8045513,801.1557789,10.082,-4.423680556
4124,234.4846182,191.4957715,230.5765412,136.782694,3.90807697,451.7355202,1248.983222,10.06915,-4.444016667
4125,138.7759136,330.4188418,475.8031322,257.7266966,33.04188418,,1235.766468,10.06918056,-4.442780556
4126,122.0998749,227.5497668,216.4497782,255.2997384,5.549994312,487.9350368,1314.884189,10.06736667,-4.444030556
4127,98.77064333,253.0997735,821.0309727,123.4633042,6.173165208,,1302.537859,10.01222222,-4.429416667
4128,68.54695975,99.01227519,243.7225236,57.12246646,0,100.8240965,569.2283214,10.01101667,-4.427980556
4129,144.3695018,177.3682451,144.3695018,78.37201527,24.74905745,166.8717522,736.1000736,10.02981667,-4.381066667
4130,215.3484258,164.4478888,254.502685,74.39309254,27.40798146,,736.1000736,10.02965,-4.3812
4131,145.9980449,194.6640599,214.9415661,129.7760399,16.22200499,287.3845017,988.9862175,10.03191667,-4.385280556
4132,181.6505297,252.2924024,454.1263243,85.77941682,15.13754414,,988.9862175,10.03036667,-4.38305
4133,211.3954051,140.9302701,140.9302701,92.14671503,48.78355502,,634.1862152,10.02848056,-4.3774
4134,112.7721629,213.3527405,182.8737776,60.95792587,18.28737776,27.16820173,615.4121864,10.02791667,-4.377280556
4135,61.54121864,162.6446493,320.8934972,61.54121864,4.395801331,134.542208,745.558593,10.03275,-4.387766667
4136,59.00103974,311.0963913,268.1865443,101.9108868,0,446.4481194,1186.642982,10.03183056,-4.388066667
4137,155.319762,354.1290573,552.9383527,99.40464767,12.42558096,,1174.217401,10.0216,-4.431330556
4138,97.22280595,280.8658839,453.7064278,75.61773796,5.401266997,,912.8141225,10.00055,-4.400166667
4139,72.34401533,264.2129255,179.2873423,97.50715109,6.290783942,,619.6422182,10.00005,-4.401180556
4140,116.5993069,83.28521924,256.5184753,66.62817539,16.65704385,,539.6882207,10.02576667,-4.408580556
4141,74.77623975,32.40303723,132.1046902,32.40303723,7.477623975,166.5485932,445.7132216,10.02296667,-4.39645
4142,91.7644868,56.80658707,227.2263483,61.17632453,4.369737467,,441.3434841,10.02316667,-4.39905
4143,113.8883122,37.13749312,106.4608136,14.85499725,4.951665749,,277.2932819,-18.92081944,48.51571944
4144,219.2449489,19.67582875,140.5416339,5.621665358,14.05416339,,399.1382404,-18.92081944,48.51571944
4145,278.5238926,19.37557514,31.4853096,9.687787568,12.10973446,,351.1822993,-18.92081944,48.51571944
4146,135.582563,59.10009155,27.81180779,6.952951947,24.33533181,,253.7827461,-18.92081944,48.51571944
4147,506.2641839,70.43675602,13.20689175,22.01148626,17.609189,,629.5285069,-18.92081944,48.51571944
4148,118.1907353,60.21037459,69.13043009,6.690041621,6.690041621,4.460027748,265.371651,-18.92081944,48.51571944
4149,121.7841515,48.7136606,71.54818901,0,7.611509469,,249.6575106,-18.92081944,48.51571944
4150,165.3909328,225.8998107,205.7301847,12.10177557,16.13570076,,625.2584046,-18.92081944,48.51571944
4151,527.2721724,284.5595851,518.9027728,0,58.58579693,,1389.320327,-18.92081944,48.51571944
4152,133.629295,69.11860088,460.7906725,73.7265076,46.07906725,,783.3441433,-18.92081944,48.51571944
4153,263.3900452,29.26556057,58.53112115,29.26556057,0,,380.4522875,-18.92081944,48.51571944
4154,418.8937078,160.1652412,49.28161268,16.42720423,0,4.106801056,648.8745669,-18.92081944,48.51571944
4155,138.1872303,155.4606341,164.097336,17.27340379,8.636701893,,483.655306,-18.92081944,48.51571944
4156,335.6105731,228.8253907,152.5502605,30.5100521,30.5100521,76.27513025,854.2814588,-18.92081944,48.51571944
4157,143.0825589,111.2864347,0,95.38837257,0,,349.7573661,-18.92081944,48.51571944
4158,59.38262461,162.3125073,352.336906,7.917683282,3.958841641,3.958841641,589.8674045,-18.92081944,48.51571944
4159,100.5570141,22.34600313,6.207223091,4.965778473,8.690112327,,142.7661311,-18.92081944,48.51571944
4160,337.8596171,135.1438468,50.67894256,0,371.6455788,,895.3279852,-18.92081944,48.51571944
4161,291.6489651,92.02004621,401.3348617,4.355376728,5.992616599,,795.7771573,-23.10670833,-48.61238611
